date,followers_count,following_count,media_count,engagement_rate,average_likes,average_comments,comments_to_likes_ratio,weekly_posts,artist_name
2023-02-08,3559828,523,573,0.215%,7557.9,81.4,1.077%,2.0,Majorlazer
2023-02-07,3559710,523,573,0.214%,7547.2,81.3,1.077%,2.0,Majorlazer
2023-02-06,3559718,523,573,0.214%,7538.4,81.3,1.078%,3.0,Majorlazer
2023-02-05,3559937,523,573,0.214%,7533.3,81.1,1.077%,3.0,Majorlazer
2023-02-04,3559784,524,572,0.214%,7527.8,81.1,1.077%,2.0,Majorlazer
2023-02-03,3559575,524,571,0.214%,7521.8,81.1,1.078%,2.0,Majorlazer
2023-02-02,3559169,522,571,0.213%,7514.0,80.8,1.075%,1.0,Majorlazer
2023-02-01,3558714,522,571,0.212%,7467.8,80.4,1.077%,2.0,Majorlazer
2023-01-31,3558586,521,571,0.169%,5924.1,75.2,1.269%,2.0,Majorlazer
2023-01-30,3559061,522,570,0.168%,5915.8,75.2,1.271%,1.0,Majorlazer
2023-01-29,3559141,522,570,0.168%,5912.8,75.1,1.270%,1.0,Majorlazer
2023-01-28,3559517,522,570,0.167%,5879.7,74.8,1.272%,1.0,Majorlazer
2023-01-27,3560845,522,570,0.150%,5280.6,67.0,1.269%,1.0,Majorlazer
2023-01-26,3561948,522,569,0.150%,5276.9,67.0,1.270%,1.0,Majorlazer
2023-01-25,3562441,521,569,0.150%,5270.9,66.9,1.269%,0.0,Majorlazer
2023-01-24,3562277,519,569,0.150%,5269.1,66.9,1.270%,0.0,Majorlazer
2023-01-23,3562334,520,569,0.150%,5265.2,66.7,1.267%,0.0,Majorlazer
2023-01-22,3562541,521,569,0.150%,5263.8,66.6,1.265%,0.0,Majorlazer
2023-01-21,3562366,521,569,0.149%,5258.3,66.6,1.267%,0.0,Majorlazer
2023-01-20,3562638,522,569,0.149%,5253.4,66.5,1.266%,0.0,Majorlazer
2023-01-19,3562541,522,569,0.149%,5251.3,66.3,1.263%,0.0,Majorlazer
2023-01-18,3562467,523,569,0.149%,5249.7,66.3,1.263%,0.0,Majorlazer
2023-01-17,3562458,523,569,0.149%,5248.8,66.3,1.263%,0.0,Majorlazer
2023-01-16,3562463,523,569,0.149%,5247.4,66.2,1.262%,1.0,Majorlazer
2023-01-15,3562706,523,569,0.149%,5244.3,66.2,1.262%,1.0,Majorlazer
2023-01-14,3563342,523,569,0.149%,5241.4,66.2,1.263%,1.0,Majorlazer
2023-01-13,3563335,523,569,0.149%,5239.0,66.1,1.262%,1.0,Majorlazer
2023-01-12,3562981,522,569,0.147%,5181.2,65.8,1.270%,1.0,Majorlazer
2023-01-11,3563857,521,569,0.160%,5637.7,79.1,1.403%,1.0,Majorlazer
2023-01-10,3564009,521,569,0.160%,5632.7,79.1,1.404%,1.0,Majorlazer
2023-01-09,3563696,521,568,0.160%,5628.7,79.0,1.404%,1.0,Majorlazer
2023-01-08,3563869,521,568,0.160%,5626.2,78.8,1.401%,1.0,Majorlazer
2023-01-07,3563964,520,568,0.160%,5623.8,78.8,1.401%,1.0,Majorlazer
2023-01-06,3564079,521,568,0.160%,5621.6,78.8,1.402%,1.0,Majorlazer
2023-01-05,3564456,521,568,0.159%,5575.4,78.7,1.412%,1.0,Majorlazer
2023-01-04,3564576,521,568,0.168%,5896.2,79.0,1.340%,1.0,Majorlazer
2023-01-03,3564677,523,567,0.168%,5892.7,78.8,1.337%,1.0,Majorlazer
2023-01-02,3565158,523,567,0.167%,5888.4,78.8,1.338%,0.0,Majorlazer
2023-01-01,3565645,523,567,0.167%,5887.2,78.8,1.338%,0.0,Majorlazer
2022-12-31,3565999,523,567,0.167%,5886.6,78.8,1.339%,0.0,Majorlazer
2022-12-30,3566003,523,567,0.167%,5885.6,78.8,1.339%,1.0,Majorlazer
2022-12-29,3566310,523,567,0.167%,5885.8,78.8,1.339%,1.0,Majorlazer
2022-12-28,3567026,522,567,0.167%,5884.2,78.8,1.339%,1.0,Majorlazer
2022-12-27,3567194,522,567,0.167%,5880.8,78.8,1.340%,1.0,Majorlazer
2022-12-26,3567407,522,567,0.166%,5839.5,78.3,1.341%,1.0,Majorlazer
2022-12-25,3567980,523,567,0.160%,5617.5,75.3,1.340%,1.0,Majorlazer
2022-12-24,3568177,523,566,0.159%,5615.7,75.2,1.339%,1.0,Majorlazer
2022-12-23,3568361,523,566,0.159%,5610.9,75.2,1.340%,1.0,Majorlazer
2022-12-22,3568660,523,566,0.159%,5608.5,75.1,1.339%,1.0,Majorlazer
2022-12-21,3569085,523,566,0.159%,5605.9,75.0,1.338%,1.0,Majorlazer
2022-12-20,3569406,522,566,0.159%,5603.9,74.8,1.335%,1.0,Majorlazer
2022-12-19,3569636,523,566,0.159%,5591.3,74.4,1.331%,2.0,Majorlazer
2022-12-18,3570148,523,566,0.201%,7077.3,87.1,1.231%,2.0,Majorlazer
2022-12-17,3570537,523,566,0.201%,7074.4,87.0,1.230%,2.0,Majorlazer
2022-12-16,3570894,523,565,0.200%,7071.5,87.1,1.232%,1.0,Majorlazer
2022-12-15,3570361,523,565,0.200%,7043.3,85.9,1.220%,1.0,Majorlazer
2022-12-14,3570374,523,565,0.209%,7388.0,90.7,1.228%,1.0,Majorlazer
2022-12-13,3570433,523,565,0.209%,7385.3,90.7,1.228%,1.0,Majorlazer
2022-12-12,3570244,523,564,0.209%,7383.9,90.7,1.228%,1.0,Majorlazer
2022-12-11,3569387,523,564,0.209%,7380.3,90.7,1.229%,1.0,Majorlazer
2022-12-10,3569448,523,564,0.209%,7378.5,90.7,1.229%,1.0,Majorlazer
2022-12-09,3569553,523,564,0.209%,7373.7,90.7,1.230%,1.0,Majorlazer
2022-12-08,3569758,523,564,0.209%,7361.0,90.7,1.232%,1.0,Majorlazer
2022-12-07,3570229,523,564,0.220%,7750.7,95.2,1.228%,1.0,Majorlazer
2022-12-06,3570610,523,564,0.220%,7743.7,94.8,1.224%,2.0,Majorlazer
2022-12-05,3571228,523,563,0.219%,7729.8,94.3,1.220%,1.0,Majorlazer
2022-12-04,3571514,523,563,0.219%,7726.9,94.3,1.220%,1.0,Majorlazer
2022-12-03,3572068,523,563,0.219%,7723.4,94.3,1.221%,2.0,Majorlazer
2022-12-02,3572371,523,563,0.218%,7686.2,93.8,1.220%,2.0,Majorlazer
2022-12-01,3572582,522,563,0.213%,7517.6,94.4,1.256%,2.0,Majorlazer
2022-11-30,3572813,522,563,0.213%,7512.1,94.4,1.257%,2.0,Majorlazer
2022-11-29,3572948,522,562,0.213%,7506.1,94.4,1.258%,1.0,Majorlazer
2022-11-28,3573165,522,562,0.246%,8675.3,120.8,1.392%,1.0,Majorlazer
2022-11-27,3573535,522,562,0.246%,8670.1,120.8,1.393%,1.0,Majorlazer
2022-11-26,3573657,521,561,0.246%,8665.3,120.8,1.394%,1.0,Majorlazer
2022-11-25,3573770,521,561,0.246%,8662.8,120.8,1.394%,1.0,Majorlazer
2022-11-24,3574004,521,561,0.246%,8659.5,120.8,1.395%,1.0,Majorlazer
2022-11-23,3574250,521,561,0.245%,8653.8,120.8,1.396%,1.0,Majorlazer
2022-11-22,3574443,521,561,0.244%,8617.2,120.4,1.397%,2.0,Majorlazer
2022-11-21,3574883,519,561,0.213%,7514.0,108.2,1.440%,2.0,Majorlazer
2022-11-20,3575247,519,560,0.213%,7508.2,108.2,1.441%,2.0,Majorlazer
2022-11-19,3575661,518,560,0.213%,7501.9,108.0,1.440%,1.0,Majorlazer
2022-11-18,3575897,518,560,0.213%,7493.1,108.0,1.441%,2.0,Majorlazer
2022-11-17,3576058,517,560,0.213%,7510.9,107.3,1.429%,2.0,Majorlazer
2022-11-16,3576216,517,560,0.213%,7508.1,107.3,1.429%,2.0,Majorlazer
2022-11-15,3576581,517,559,0.213%,7504.1,107.7,1.435%,1.0,Majorlazer
2022-11-14,3577274,517,559,0.212%,7487.2,107.8,1.440%,2.0,Majorlazer
2022-11-13,3577729,517,559,0.223%,7857.5,112.2,1.428%,2.0,Majorlazer
2022-11-12,3578248,517,559,0.223%,7852.4,112.1,1.428%,2.0,Majorlazer
2022-11-11,3578572,517,558,0.222%,7847.1,112.1,1.429%,1.0,Majorlazer
2022-11-10,3578817,517,558,0.222%,7839.3,111.9,1.427%,2.0,Majorlazer
2022-11-09,3578917,516,558,0.234%,8247.8,112.8,1.368%,3.0,Majorlazer
2022-11-08,3578931,516,558,0.233%,8243.4,112.8,1.368%,3.0,Majorlazer
2022-11-07,3579238,515,557,0.233%,8235.9,112.8,1.370%,2.0,Majorlazer
2022-11-06,3579781,516,557,0.232%,8188.8,112.3,1.371%,3.0,Majorlazer
2022-11-05,3580012,517,557,0.209%,7390.0,94.0,1.272%,3.0,Majorlazer
2022-11-04,3579945,517,557,0.204%,7200.2,92.2,1.281%,4.0,Majorlazer
2022-11-03,3580092,517,556,0.203%,7190.9,92.2,1.282%,3.0,Majorlazer
2022-11-02,3580558,516,555,0.203%,7168.8,91.8,1.281%,3.0,Majorlazer
2022-11-01,3581034,516,555,0.209%,7396.4,95.5,1.291%,3.0,Majorlazer
2022-10-31,3581015,516,554,0.207%,7327.7,94.8,1.294%,3.0,Majorlazer
2022-10-30,3581327,516,554,0.171%,6029.8,83.3,1.381%,2.0,Majorlazer
2022-10-29,3582657,516,554,0.169%,5987.7,83.0,1.386%,2.0,Majorlazer
2022-10-28,3582533,516,553,0.162%,5720.8,67.8,1.185%,2.0,Majorlazer
2022-10-27,3581768,516,553,0.161%,5710.0,67.8,1.187%,2.0,Majorlazer
2022-10-26,3581343,516,552,0.161%,5700.6,67.7,1.188%,1.0,Majorlazer
2022-10-25,3580830,516,552,0.161%,5689.5,67.6,1.188%,2.0,Majorlazer
2022-10-24,3581138,516,552,0.160%,5660.4,67.3,1.189%,3.0,Majorlazer
2022-10-23,3581298,516,552,0.149%,5274.5,61.8,1.172%,3.0,Majorlazer
2022-10-22,3581034,516,551,0.149%,5265.1,61.5,1.168%,4.0,Majorlazer
2022-10-21,3580655,516,551,0.148%,5231.5,61.2,1.170%,3.0,Majorlazer
2022-10-20,3580425,516,551,0.147%,5208.3,58.7,1.127%,4.0,Majorlazer
2022-10-19,3580027,516,550,0.121%,4288.5,36.9,0.860%,5.0,Majorlazer
2022-10-18,3579416,516,549,0.120%,4262.6,36.5,0.856%,5.0,Majorlazer
2022-10-17,3579531,516,549,0.120%,4271.6,36.8,0.862%,5.0,Majorlazer
2022-10-16,3579337,516,549,0.120%,4253.0,36.8,0.865%,7.0,Majorlazer
2022-10-15,3579160,516,548,0.125%,4416.8,39.5,0.894%,6.0,Majorlazer
2022-10-14,3578729,516,547,0.147%,5202.3,41.5,0.798%,6.0,Majorlazer
2022-10-13,3578476,516,547,0.141%,4988.6,40.5,0.812%,5.0,Majorlazer
2022-10-12,3577969,515,545,0.148%,5261.8,44.1,0.838%,4.0,Majorlazer
2022-10-11,3577384,514,545,0.149%,5266.8,53.3,1.012%,4.0,Majorlazer
2022-10-10,3579158,513,544,0.148%,5250.3,53.1,1.011%,3.0,Majorlazer
2022-10-09,3578455,513,542,0.148%,5232.8,52.8,1.009%,1.0,Majorlazer
2022-10-08,3577632,513,542,0.147%,5216.9,52.5,1.006%,2.0,Majorlazer
2022-10-07,3576761,513,542,0.146%,5181.2,52.4,1.011%,2.0,Majorlazer
2022-10-06,3575872,513,542,0.146%,5179.3,55.4,1.070%,3.0,Majorlazer
2022-10-05,3575218,513,542,0.146%,5161.0,55.2,1.070%,4.0,Majorlazer
2022-10-04,3574377,513,541,0.145%,5132.6,54.8,1.068%,3.0,Majorlazer
2022-10-03,3574291,513,541,0.240%,8506.8,82.3,0.967%,4.0,Majorlazer
2022-10-02,3574251,513,541,0.240%,8483.6,82.0,0.967%,5.0,Majorlazer
2022-10-01,3573809,512,540,0.273%,9674.3,89.6,0.926%,4.0,Majorlazer
2022-09-30,3573134,512,540,0.302%,10682.1,99.9,0.935%,5.0,Majorlazer
2022-09-29,3572400,512,539,0.301%,10637.4,99.3,0.933%,4.0,Majorlazer
2022-09-28,3573111,512,538,0.303%,10729.4,96.8,0.902%,5.0,Majorlazer
2022-09-27,3572511,512,538,0.313%,11063.1,101.2,0.915%,7.0,Majorlazer
2022-09-26,3572082,512,537,0.312%,11029.0,100.9,0.915%,7.0,Majorlazer
2022-09-25,3571683,512,536,0.365%,12939.2,111.8,0.864%,7.0,Majorlazer
2022-09-24,3571393,512,536,0.363%,12863.9,111.0,0.863%,7.0,Majorlazer
2022-09-23,3571008,513,535,0.354%,12519.0,111.1,0.887%,7.0,Majorlazer
2022-09-22,3570349,513,535,0.423%,14976.0,141.6,0.946%,7.0,Majorlazer
2022-09-21,3569114,512,533,0.416%,14713.8,140.8,0.957%,5.0,Majorlazer
2022-09-20,3568382,512,531,0.416%,14699.2,139.3,0.948%,3.0,Majorlazer
2022-09-19,3568038,512,530,0.415%,14659.3,139.2,0.950%,2.0,Majorlazer
2022-09-18,3567852,512,529,0.666%,23464.4,300.2,1.279%,1.0,Majorlazer
2022-09-17,3568529,512,529,0.666%,23456.3,300.2,1.280%,1.0,Majorlazer
2022-09-16,3571435,513,528,0.665%,23447.3,300.1,1.280%,0.0,Majorlazer
2022-09-15,3568279,513,528,0.665%,23437.8,300.0,1.280%,0.0,Majorlazer
2022-09-14,3569660,513,528,0.665%,23432.4,299.8,1.279%,0.0,Majorlazer
2022-09-13,3569537,513,528,0.665%,23428.7,299.8,1.280%,0.0,Majorlazer
2022-09-12,3569494,513,528,0.665%,23420.8,299.7,1.280%,0.0,Majorlazer
2022-09-11,3571025,513,528,0.664%,23414.4,299.3,1.278%,1.0,Majorlazer
2022-09-10,3570811,513,528,0.664%,23404.6,299.1,1.278%,1.0,Majorlazer
2022-09-09,3570874,513,528,0.664%,23393.8,299.0,1.278%,1.0,Majorlazer
2022-09-08,3570926,513,528,0.663%,23379.5,298.8,1.278%,1.0,Majorlazer
2022-09-07,3571129,513,528,0.659%,23238.8,298.1,1.283%,1.0,Majorlazer
2022-09-06,3570798,513,528,0.589%,20759.3,280.4,1.351%,1.0,Majorlazer
2022-09-05,3571251,513,528,0.589%,20741.3,280.2,1.351%,1.0,Majorlazer
2022-09-04,3571181,513,527,0.588%,20731.6,280.0,1.351%,0.0,Majorlazer
2022-09-03,3571269,513,527,0.588%,20728.5,280.0,1.351%,0.0,Majorlazer
2022-09-02,3571851,513,527,0.588%,20725.8,280.0,1.351%,0.0,Majorlazer
2022-09-01,3573194,513,527,0.588%,20722.6,280.0,1.351%,0.0,Majorlazer
2022-08-31,3573698,513,527,0.588%,20719.8,279.9,1.351%,0.0,Majorlazer
2022-08-30,3573429,513,527,0.588%,20717.3,280.0,1.352%,0.0,Majorlazer
2022-08-29,3573162,513,527,0.588%,20713.3,280.0,1.352%,0.0,Majorlazer
2022-08-28,3572917,513,527,0.587%,20707.8,280.0,1.352%,0.0,Majorlazer
2022-08-27,3572711,513,527,0.587%,20701.3,279.8,1.352%,0.0,Majorlazer
2022-08-26,3572299,513,533,0.335%,11828.2,124.5,1.053%,1.0,Majorlazer
2022-08-25,3572070,513,533,0.335%,11824.3,124.4,1.052%,1.0,Majorlazer
2022-08-24,3571996,513,533,0.334%,11815.3,124.3,1.052%,1.0,Majorlazer
2022-08-23,3572971,513,533,0.334%,11797.7,124.0,1.051%,1.0,Majorlazer
2022-08-22,3573867,513,533,0.332%,11739.8,123.3,1.050%,1.0,Majorlazer
2022-08-21,3574640,513,532,0.404%,14280.9,149.5,1.047%,0.0,Majorlazer
2022-08-20,3575317,513,532,0.403%,14269.1,149.4,1.047%,0.0,Majorlazer
2022-08-19,3575813,512,532,0.403%,14261.6,149.3,1.047%,1.0,Majorlazer
2022-08-18,3577639,513,532,0.403%,14256.0,149.3,1.047%,1.0,Majorlazer
2022-08-17,3577259,513,532,0.402%,14249.1,149.1,1.046%,1.0,Majorlazer
2022-08-16,3576925,513,532,0.402%,14245.9,149.1,1.047%,1.0,Majorlazer
2022-08-15,3577078,513,532,0.402%,14229.3,149.0,1.047%,1.0,Majorlazer
2022-08-14,3577789,513,532,0.402%,14230.9,140.8,0.989%,1.0,Majorlazer
2022-08-13,3579075,513,532,0.401%,14221.6,140.4,0.987%,1.0,Majorlazer
2022-08-12,3579508,513,531,0.401%,14210.3,140.2,0.987%,0.0,Majorlazer
2022-08-11,3580732,513,531,0.401%,14201.8,140.2,0.987%,2.0,Majorlazer
2022-08-10,3580862,513,531,0.400%,14192.6,140.0,0.986%,2.0,Majorlazer
2022-08-09,3584071,513,531,0.400%,14179.9,139.8,0.986%,2.0,Majorlazer
2022-08-08,3584343,513,531,0.399%,14167.8,139.8,0.987%,3.0,Majorlazer
2022-08-07,3585676,513,531,0.397%,14079.8,138.8,0.986%,3.0,Majorlazer
2022-08-06,3586155,513,531,0.371%,13178.3,128.4,0.974%,4.0,Majorlazer
2022-08-05,3586896,513,531,0.370%,13141.1,128.1,0.975%,4.0,Majorlazer
2022-08-04,3586961,512,529,0.368%,13080.5,128.0,0.979%,2.0,Majorlazer
2022-08-03,3587118,512,529,0.367%,13031.0,127.5,0.978%,2.0,Majorlazer
2022-08-02,3587245,512,529,0.616%,21806.0,283.5,1.300%,2.0,Majorlazer
2022-08-01,3587558,512,528,0.606%,21462.8,282.3,1.315%,1.0,Majorlazer
2022-07-31,3587496,511,528,0.599%,21222.7,281.7,1.327%,2.0,Majorlazer
2022-07-30,3587372,511,527,0.594%,21035.1,281.2,1.337%,1.0,Majorlazer
2022-07-29,3587659,511,527,0.591%,20912.9,280.7,1.342%,1.0,Majorlazer
2022-07-28,3587454,511,527,0.589%,20837.7,280.3,1.345%,2.0,Majorlazer
2022-07-27,3587696,511,527,0.586%,20759.4,279.5,1.346%,2.0,Majorlazer
2022-07-26,3587891,512,527,0.584%,20679.8,278.1,1.345%,2.0,Majorlazer
2022-07-25,3587598,512,527,0.588%,20821.2,274.6,1.319%,3.0,Majorlazer
2022-07-24,3588622,512,526,0.584%,20671.5,273.0,1.321%,2.0,Majorlazer
2022-07-23,3589704,512,526,0.600%,21264.3,272.4,1.281%,2.0,Majorlazer
2022-07-22,3589828,512,526,0.595%,21086.1,272.1,1.290%,3.0,Majorlazer
2022-07-21,3589823,512,525,0.591%,20953.1,271.1,1.294%,2.0,Majorlazer
2022-07-20,3589923,512,525,0.618%,21921.5,278.5,1.270%,2.0,Majorlazer
2022-07-19,3589880,512,525,0.617%,21857.0,278.3,1.273%,2.0,Majorlazer
2022-07-18,3590162,512,524,0.612%,21693.3,276.5,1.275%,1.0,Majorlazer
2022-07-17,3590188,512,524,0.600%,21264.0,270.9,1.274%,2.0,Majorlazer
2022-07-16,3590266,512,523,0.598%,21204.3,270.6,1.276%,2.0,Majorlazer
2022-07-15,3590236,512,523,0.596%,21123.8,269.5,1.276%,3.0,Majorlazer
2022-07-14,3590559,511,523,0.595%,21080.4,268.4,1.273%,3.0,Majorlazer
2022-07-13,3591011,510,523,0.592%,21003.2,268.0,1.276%,3.0,Majorlazer
2022-07-12,3591952,512,523,0.598%,21195.1,273.0,1.288%,3.0,Majorlazer
2022-07-11,3592235,512,523,0.552%,19579.7,262.3,1.340%,3.0,Majorlazer
2022-07-10,3592910,512,522,0.495%,17539.7,235.4,1.342%,2.0,Majorlazer
2022-07-09,3593629,512,521,0.494%,17517.8,235.0,1.341%,1.0,Majorlazer
2022-07-08,3593223,512,520,0.493%,17496.5,234.7,1.341%,0.0,Majorlazer
2022-07-07,3591865,512,520,0.493%,17491.0,234.7,1.342%,1.0,Majorlazer
2022-07-06,3589867,512,520,0.494%,17486.3,234.7,1.342%,1.0,Majorlazer
2022-07-05,3587861,512,520,0.494%,17480.9,234.4,1.341%,2.0,Majorlazer
2022-07-04,3586100,512,515,0.249%,8802.5,114.6,1.302%,3.0,Majorlazer
2022-07-03,3584899,512,515,0.248%,8790.1,114.3,1.300%,3.0,Majorlazer
2022-07-02,3583428,512,515,0.286%,10119.2,123.0,1.216%,3.0,Majorlazer
2022-07-01,3582276,511,515,0.286%,10110.1,122.9,1.216%,3.0,Majorlazer
2022-06-30,3581126,512,514,0.295%,10427.5,126.4,1.212%,2.0,Majorlazer
2022-06-29,3579921,512,514,0.318%,11259.2,137.7,1.223%,2.0,Majorlazer
2022-06-28,3578961,512,513,0.318%,11257.4,137.8,1.224%,1.0,Majorlazer
2022-06-27,3577409,512,512,0.318%,11254.8,137.8,1.224%,0.0,Majorlazer
2022-06-26,3576664,512,512,0.319%,11254.1,137.9,1.225%,0.0,Majorlazer
2022-06-25,3575879,512,512,0.319%,11251.4,137.9,1.226%,0.0,Majorlazer
2022-06-24,3574708,512,512,0.319%,11249.4,137.9,1.226%,0.0,Majorlazer
2022-06-23,3573534,512,512,0.318%,11242.5,137.9,1.227%,0.0,Majorlazer
2022-06-22,3572260,512,512,0.319%,11240.3,137.5,1.223%,0.0,Majorlazer
2022-06-21,3570653,512,512,0.319%,11238.0,137.5,1.224%,0.0,Majorlazer
2022-06-20,3569315,511,512,0.319%,11234.9,137.5,1.224%,0.0,Majorlazer
2022-06-19,3567669,511,512,0.319%,11232.8,137.5,1.224%,0.0,Majorlazer
2022-06-18,3566084,512,512,0.319%,11230.1,137.5,1.224%,0.0,Majorlazer
2022-06-17,3564491,512,512,0.319%,11225.8,137.5,1.225%,0.0,Majorlazer
2022-06-16,3563173,512,512,0.319%,11223.4,137.5,1.225%,0.0,Majorlazer
2022-06-15,3561085,512,512,0.319%,11221.8,137.5,1.225%,0.0,Majorlazer
2022-06-14,3560283,512,512,0.319%,11219.7,137.5,1.226%,0.0,Majorlazer
2022-06-13,3558405,512,512,0.319%,11217.2,137.5,1.226%,0.0,Majorlazer
2022-06-12,3557142,512,512,0.319%,11214.3,137.5,1.226%,0.0,Majorlazer
2022-06-11,3555775,512,512,0.319%,11211.8,137.5,1.226%,0.0,Majorlazer
2022-06-10,3554315,512,512,0.319%,11209.3,137.5,1.227%,0.0,Majorlazer
2022-06-09,3552944,512,512,0.319%,11207.7,137.6,1.228%,0.0,Majorlazer
2022-06-08,3551443,512,512,0.319%,11203.8,137.6,1.228%,0.0,Majorlazer
2022-06-07,3549750,512,512,0.319%,11202.2,137.6,1.228%,0.0,Majorlazer
2022-06-06,3548481,512,512,0.319%,11199.5,137.6,1.229%,0.0,Majorlazer
2022-06-05,3547674,512,512,0.320%,11197.3,137.6,1.229%,0.0,Majorlazer
2022-06-04,3546184,512,512,0.320%,11195.0,137.7,1.230%,0.0,Majorlazer
2022-06-03,3545111,512,512,0.319%,11188.2,137.7,1.231%,0.0,Majorlazer
2022-06-02,3543630,512,512,0.319%,11180.4,137.5,1.230%,0.0,Majorlazer
2022-06-01,3542658,512,512,0.319%,11165.3,137.5,1.231%,0.0,Majorlazer
2022-05-31,3541776,512,511,0.319%,11144.7,137.4,1.233%,0.0,Majorlazer
2022-05-30,3540715,512,511,0.319%,11142.5,137.4,1.233%,0.0,Majorlazer
2022-05-29,3539175,512,511,0.319%,11140.8,137.4,1.233%,0.0,Majorlazer
2022-05-28,3537361,512,511,0.319%,11139.7,137.4,1.233%,0.0,Majorlazer
2022-05-27,3536566,512,511,0.319%,11129.4,137.3,1.234%,0.0,Majorlazer
2022-05-26,3535499,512,510,0.319%,11125.7,137.3,1.234%,0.0,Majorlazer
2022-05-25,3534308,512,510,0.319%,11124.3,137.3,1.234%,0.0,Majorlazer
2022-05-24,3532685,512,510,0.319%,11118.7,137.3,1.235%,0.0,Majorlazer
2022-05-23,3531280,512,510,0.319%,11115.8,137.3,1.235%,0.0,Majorlazer
2022-05-22,3529933,512,510,0.319%,11111.1,137.3,1.236%,0.0,Majorlazer
2022-05-21,3529385,512,510,0.319%,11106.8,137.3,1.236%,0.0,Majorlazer
2022-05-20,3527594,512,510,0.319%,11101.5,137.3,1.237%,0.0,Majorlazer
2022-05-19,3526680,512,510,0.319%,11098.5,137.1,1.235%,0.0,Majorlazer
2022-05-18,3525650,512,510,0.319%,11094.1,137.1,1.236%,0.0,Majorlazer
2022-05-17,3523941,513,510,0.319%,11092.4,137.1,1.236%,0.0,Majorlazer
2022-05-16,3522861,513,510,0.319%,11088.8,136.9,1.235%,0.0,Majorlazer
2022-05-15,3521481,513,510,0.319%,11082.3,136.8,1.234%,0.0,Majorlazer
2022-05-14,3520140,513,510,0.319%,11080.2,136.8,1.235%,0.0,Majorlazer
2022-05-13,3519003,513,510,0.319%,11077.7,136.8,1.235%,0.0,Majorlazer
2022-05-12,3517617,513,510,0.319%,11074.3,136.8,1.235%,0.0,Majorlazer
2022-05-11,3516448,513,510,0.319%,11070.3,136.6,1.234%,0.0,Majorlazer
2022-05-10,3515203,513,510,0.319%,11066.3,136.6,1.234%,0.0,Majorlazer
2022-05-09,3513782,513,510,0.319%,11062.8,136.6,1.235%,1.0,Majorlazer
2022-05-08,3512071,513,510,0.319%,11059.3,136.3,1.232%,1.0,Majorlazer
2022-05-07,3510768,513,510,0.319%,11056.4,136.3,1.233%,2.0,Majorlazer
2022-05-06,3509181,513,510,0.319%,11053.3,136.3,1.233%,2.0,Majorlazer
2022-05-05,3507667,513,510,0.319%,11041.9,136.3,1.234%,2.0,Majorlazer
2022-05-04,3505896,513,510,0.342%,11847.4,138.0,1.165%,2.0,Majorlazer
2022-05-03,3504605,513,510,0.342%,11843.0,138.1,1.166%,2.0,Majorlazer
2022-05-02,3504295,513,509,0.341%,11803.4,137.9,1.168%,1.0,Majorlazer
2022-05-01,3503804,514,509,0.357%,12360.7,147.8,1.196%,1.0,Majorlazer
2022-04-30,3503315,512,508,0.357%,12352.8,147.5,1.194%,0.0,Majorlazer
2022-04-29,3502674,512,508,0.357%,12346.4,147.5,1.195%,0.0,Majorlazer
2022-04-28,3501377,512,508,0.357%,12341.3,147.4,1.194%,0.0,Majorlazer
2022-04-27,3500623,512,508,0.357%,12335.8,147.4,1.195%,0.0,Majorlazer
2022-04-26,3501092,512,508,0.356%,12333.3,147.3,1.194%,0.0,Majorlazer
2022-04-25,3500663,512,508,0.356%,12329.2,147.1,1.193%,0.0,Majorlazer
2022-04-24,3499619,512,508,0.356%,12326.9,147.1,1.193%,0.0,Majorlazer
2022-04-23,3498423,512,508,0.356%,12320.8,147.1,1.194%,0.0,Majorlazer
2022-04-22,3497537,513,508,0.356%,12317.1,147.1,1.194%,0.0,Majorlazer
2022-04-21,3496445,513,508,0.356%,12312.1,147.0,1.194%,0.0,Majorlazer
2022-04-20,3495701,513,508,0.356%,12308.2,147.0,1.194%,0.0,Majorlazer
2022-04-19,3494953,510,508,0.356%,12304.0,146.9,1.194%,0.0,Majorlazer
2022-04-18,3494059,510,508,0.356%,12298.9,146.8,1.194%,0.0,Majorlazer
2022-04-17,3493273,510,508,0.356%,12295.3,146.8,1.194%,0.0,Majorlazer
2022-04-16,3492637,510,508,0.356%,12289.4,146.8,1.195%,0.0,Majorlazer
2022-04-15,3492320,510,508,0.356%,12284.8,146.8,1.195%,0.0,Majorlazer
2022-04-14,3491632,510,508,0.356%,12278.9,146.8,1.196%,0.0,Majorlazer
2022-04-13,3491723,510,508,0.356%,12274.3,146.8,1.196%,0.0,Majorlazer
2022-04-12,3491034,510,508,0.356%,12270.5,146.8,1.196%,0.0,Majorlazer
2022-04-11,3491395,510,508,0.355%,12265.0,146.3,1.193%,0.0,Majorlazer
2022-04-10,3491044,510,508,0.355%,12260.3,146.3,1.193%,2.0,Majorlazer
2022-04-09,3490369,511,508,0.355%,12254.3,146.3,1.194%,2.0,Majorlazer
2022-04-08,3489540,511,508,0.355%,12247.1,146.3,1.195%,2.0,Majorlazer
2022-04-07,3489145,511,508,0.355%,12238.5,146.5,1.197%,3.0,Majorlazer
2022-04-06,3487845,511,508,0.354%,12207.4,145.6,1.193%,3.0,Majorlazer
